date,stock,RCV,RVT,positivePartscr,negativePartscr,splogscr,linscr
2021-03-11T00:00:00Z,FOR,37.602,0.002,0.0102,0.0366,-0.373,20.4741
2021-03-12T00:00:00Z,FOR,32.273,0.0018,0.0094,0.0347,-0.332,21.4188
2021-03-13T00:00:00Z,FOR,40.881,0.0025,0.01,0.0382,-0.3937,19.8208
2021-03-14T00:00:00Z,FOR,-97.518,5e-4,0.01,0.0427,-0.0159,18.9753
2021-03-15T00:00:00Z,FOR,-95.035,0.0016,0.0077,0.0414,-0.0324,16
2021-03-16T00:00:00Z,FOR,24.045,0.0016,0.0125,0.0354,-0.2833,25.001
2021-03-17T00:00:00Z,FOR,39.005,0.002,0.0085,0.035,-0.3835,18.553
2021-03-18T00:00:00Z,FOR,29.42,0.0019,0.0115,0.038,-0.3331,22.2493
2021-03-19T00:00:00Z,FOR,37.059,0.0019,0.0102,0.0358,-0.3463,22.0966
2021-03-20T00:00:00Z,FOR,39.476,0.0028,0.0098,0.0355,-0.3488,21.6943
2021-03-22T00:00:00Z,FOR,-97.534,8e-4,0.0063,0.0488,-0.0207,11.4338
2021-03-23T00:00:00Z,FOR,18.872,0.0016,0.0109,0.0364,-0.2919,23.0714
2021-03-24T00:00:00Z,FOR,37.594,0.002,0.0115,0.0361,-0.3445,22.5041
2021-03-25T00:00:00Z,FOR,50.778,0.0027,0.01,0.0339,-0.3655,22.6981
2021-03-26T00:00:00Z,FOR,57.032,0.003,0.011,0.0389,-0.4321,21.4471
2021-03-27T00:00:00Z,FOR,16.381,0.0017,0.0107,0.0314,-0.2479,25.9379
2021-03-28T00:00:00Z,FOR,-95.312,0.001,0.0221,0.0174,-0.0116,38.4106
2021-03-30T00:00:00Z,FOR,2.158,0.0014,0.0102,0.0363,-0.2984,20.6939
2021-03-31T00:00:00Z,FOR,36.691,0.0018,0.0095,0.0384,-0.4033,19.348
2021-04-01T00:00:00Z,FOR,44.399,0.0019,0.0112,0.0353,-0.3539,23.7948
2021-03-09T00:00:00Z,INTL,30,1e-4,0.0361,0,0.021,100
2021-03-12T00:00:00Z,INTL,-26.665,0,0.0308,0,0.0152,100
2021-03-17T00:00:00Z,INTL,-28.571,0,0.0156,0.0289,-0.0065,35.0562
2021-03-31T00:00:00Z,INTL,-26.665,0,0.0178,0.0089,0.0044,66.6667
2021-03-02T00:00:00Z,STAR,46.154,2e-4,0.0241,0.0013,0.079,94.1837
2021-03-03T00:00:00Z,STAR,-72.341,0,0.0181,0.0036,0.0072,83.4101
2021-03-04T00:00:00Z,STAR,-71.892,0,0.0485,0.0061,0.0206,88.8278
2021-03-06T00:00:00Z,STAR,-44.565,1e-4,0.0105,0.0091,0.0033,58.6563
2021-03-09T00:00:00Z,STAR,-71.823,0,0.0398,0.0027,0.0182,93.6471
2021-03-10T00:00:00Z,STAR,54.903,3e-4,0.0355,0.009,0.0919,81.2518
2021-03-11T00:00:00Z,STAR,-71.978,0,0.0332,0,0.0163,100
2021-03-12T00:00:00Z,STAR,54.166,2e-4,0.0266,0.0047,0.0728,86.2595
2021-03-13T00:00:00Z,STAR,-45.455,1e-4,0.0039,7e-4,0.0034,86.9565
2021-03-16T00:00:00Z,STAR,58.12,3e-4,0.0093,4e-4,0.0447,94.1839
2021-03-17T00:00:00Z,STAR,-45.833,1e-4,0.0279,0,0.0242,100
2021-03-18T00:00:00Z,STAR,45.879,2e-4,0.0285,0.0103,0.0632,75.6141
2021-03-19T00:00:00Z,STAR,-73.196,0,0.086,0.0246,0.0291,77.7577
2021-03-20T00:00:00Z,STAR,-72.82,0,0.0468,0.0045,0.0206,91.2281
2021-03-21T00:00:00Z,STAR,-72.449,5e-4,0,0,0,0
2021-03-24T00:00:00Z,STAR,7.075,1e-4,0.0195,0.0063,0.0325,76.9291
2021-03-25T00:00:00Z,STAR,-72.728,0,0.0375,0.0281,0.0046,57.1646
2021-03-26T00:00:00Z,STAR,-17.909,1e-4,0.0298,0.0151,0.0309,74.7741
2021-03-27T00:00:00Z,STAR,-72.277,0,0.0271,0,0.0134,100
2021-03-31T00:00:00Z,STAR,-44.828,1e-4,0.0422,0.0015,0.0389,96.5557
2021-04-01T00:00:00Z,STAR,-45.099,0,0.0425,0.0084,0.0317,83.3501
2021-03-02T00:00:00Z,CASH,28.854,4e-4,6e-4,4e-4,0.0052,76.3819
2021-03-03T00:00:00Z,CASH,-5.744,3e-4,0.0027,5e-4,0.0056,83.3333
2021-03-04T00:00:00Z,CASH,3.409,3e-4,0,0,0,0
2021-03-05T00:00:00Z,CASH,3.835,3e-4,0.0023,0.0066,-0.0082,40.0463
2021-03-06T00:00:00Z,CASH,-14.919,4e-4,0,0,0,0
2021-03-09T00:00:00Z,CASH,5.114,3e-4,0.0036,0,0.0102,100
2021-03-10T00:00:00Z,CASH,24.889,5e-4,0.0021,0.0049,-0.023,16.6667
2021-03-11T00:00:00Z,CASH,4.261,3e-4,0.001,0.0036,-0.0085,22.0779
2021-03-12T00:00:00Z,CASH,12.109,4e-4,0.0013,0.0147,-0.0541,11.6172
2021-03-13T00:00:00Z,CASH,11.979,4e-4,8e-4,0.0028,-0.0217,16.6667
2021-03-16T00:00:00Z,CASH,24.554,4e-4,0.0035,7e-4,0.0197,83.4983
2021-03-17T00:00:00Z,CASH,18.509,4e-4,0.0036,0.01,-0.0251,29.3117
2021-03-18T00:00:00Z,CASH,-14.54,3e-4,0,0,0,0
2021-03-19T00:00:00Z,CASH,11.979,4e-4,0.0016,0.003,-0.0115,32.9023
2021-03-20T00:00:00Z,CASH,-14.919,4e-4,0.0013,0.0026,-0.0056,33.3333
2021-03-23T00:00:00Z,CASH,51.136,7e-4,0.0038,0.005,-0.0059,44.7848
2021-03-24T00:00:00Z,CASH,-16.035,3e-4,0.0053,0.022,-0.0779,16.3671
2021-03-25T00:00:00Z,CASH,2.556,4e-4,0.0016,0.0059,-0.0144,21.3178
2021-03-26T00:00:00Z,CASH,-25.797,2e-4,0,0,0,0
2021-03-27T00:00:00Z,CASH,-25.502,3e-4,0.0033,0.0022,0.0035,60
2021-03-30T00:00:00Z,CASH,10,4e-4,0.0031,0.0028,0.0082,64.3836
2021-03-31T00:00:00Z,CASH,16.923,3e-4,0.0046,0.0105,-0.0389,25.2496
2021-04-01T00:00:00Z,CASH,27.282,3e-4,0.0098,0.0152,-0.0281,39.3561
2021-03-02T00:00:00Z,PRO,-6.703,3e-4,0.0137,0.0023,0.0126,85.5556
2021-03-03T00:00:00Z,PRO,-6.061,3e-4,0.0261,0.0073,0.0512,81.4585
2021-03-04T00:00:00Z,PRO,-23.141,3e-4,0.0115,0.0049,0.004,69.9507
2021-03-05T00:00:00Z,PRO,52.71,8e-4,0,0,0,0
2021-03-06T00:00:00Z,PRO,-57.708,2e-4,0,0,0,0
2021-03-09T00:00:00Z,PRO,-7.713,3e-4,0,0,0,0
2021-03-10T00:00:00Z,PRO,-40.872,2e-4,0.0163,0.0046,0.0213,78.1888
2021-03-11T00:00:00Z,PRO,32.975,6e-4,0.0076,0.0151,-0.0036,43.203
2021-03-12T00:00:00Z,PRO,74.262,0.0014,0.0275,0.0041,0.0571,86.6548
2021-03-13T00:00:00Z,PRO,-66.213,1e-4,0,0,0,0
2021-03-16T00:00:00Z,PRO,-7.588,3e-4,0.0165,0.0023,0.0104,87.5445
2021-03-17T00:00:00Z,PRO,33.154,5e-4,0.0022,0,0.0073,100
2021-03-18T00:00:00Z,PRO,-41.509,2e-4,0,0,0,0
2021-03-19T00:00:00Z,PRO,67.48,0.0011,0.0102,0,0.0117,100
2021-03-20T00:00:00Z,PRO,-49.662,2e-4,0.028,0.0087,0.0112,76.3889
2021-03-24T00:00:00Z,PRO,-22.785,3e-4,0.0263,0.0028,0.0521,94.3109
2021-03-25T00:00:00Z,PRO,-57.163,2e-4,0.0289,0.0024,0.015,92.2652
2021-03-26T00:00:00Z,PRO,50.538,7e-4,0,0,0,0
2021-03-27T00:00:00Z,PRO,-49.057,2e-4,0.0271,0.0098,0.0102,73.3781
2021-03-30T00:00:00Z,PRO,-82.95,1e-4,0,0,0,0
2021-03-31T00:00:00Z,PRO,29.692,4e-4,0.0372,0.0013,0.0245,96.6605
2021-04-01T00:00:00Z,PRO,-49.397,1e-4,0.0089,0.0252,-0.0593,25.9523
2021-03-02T00:00:00Z,SENS,35.45,6e-4,0.0019,0.0207,-0.1545,9.8197
2021-03-03T00:00:00Z,SENS,10.371,5e-4,0.001,0.0109,-0.0737,7.4485
2021-03-04T00:00:00Z,SENS,16.468,5e-4,0.0016,0.0145,-0.0883,11.2324
2021-03-05T00:00:00Z,SENS,16.766,5e-4,4e-4,0.012,-0.0736,4.2383
2021-03-06T00:00:00Z,SENS,25.573,8e-4,0.002,0.0113,-0.0662,11.7055
2021-03-09T00:00:00Z,SENS,33.016,6e-4,0.0024,0.0102,-0.0833,18.3532
2021-03-10T00:00:00Z,SENS,-40.284,3e-4,0.0047,0.01,-0.0269,25.3472
2021-03-11T00:00:00Z,SENS,32.778,6e-4,0.0017,0.0149,-0.1262,6.087
2021-03-12T00:00:00Z,SENS,-10,4e-4,0.0023,0.0109,-0.0526,15.5985
2021-03-13T00:00:00Z,SENS,21.569,6e-4,0.004,0.018,-0.1038,12.7752
2021-03-16T00:00:00Z,SENS,-9.025,4e-4,0.0017,0.0117,-0.0582,14.5179
2021-03-17T00:00:00Z,SENS,-16.405,3e-4,0.0085,0.0144,-0.0429,28.5005
2021-03-18T00:00:00Z,SENS,-1.188,4e-4,0.0036,0.0122,-0.068,17.1156
2021-03-19T00:00:00Z,SENS,-46.154,2e-4,7e-4,0.014,-0.0499,5.0298
2021-03-20T00:00:00Z,SENS,-23.262,4e-4,0.0022,0.0113,-0.0498,12.3142
2021-03-24T00:00:00Z,SENS,34.445,6e-4,0.0041,0.0092,-0.0652,26.2877
2021-03-25T00:00:00Z,SENS,-23.636,3e-4,0.0024,0.0122,-0.0577,13.6891
2021-03-26T00:00:00Z,SENS,5.216,4e-4,0.0028,0.0099,-0.0621,14.1953
2021-03-27T00:00:00Z,SENS,-16.883,4e-4,0.0016,0.0194,-0.0924,7.4166
2021-03-30T00:00:00Z,SENS,41.44,7e-4,6e-4,0.0108,-0.1144,5.3962
2021-03-31T00:00:00Z,SENS,48.9,7e-4,0.0076,0.0145,-0.1251,20.6249
2021-04-01T00:00:00Z,SENS,26.151,4e-4,0.0026,0.0159,-0.1214,8.7678
2021-03-02T00:00:00Z,WTI,-36.083,1e-4,0,0.0045,-0.0084,0
2021-03-03T00:00:00Z,WTI,-19.06,2e-4,0,0.0044,-0.0089,0
2021-03-04T00:00:00Z,WTI,70.675,7e-4,0.0136,0.0217,-0.0533,37.9323
2021-03-05T00:00:00Z,WTI,-5.583,2e-4,0.002,0.002,-0.0012,44.3946
2021-03-06T00:00:00Z,WTI,9.217,3e-4,0.0058,0.0087,-0.0145,28.0059
2021-03-09T00:00:00Z,WTI,-52.43,1e-4,0,0.0012,-0.0014,0
2021-03-10T00:00:00Z,WTI,-20.309,2e-4,0.0013,0.0019,-8e-4,44.6667
2021-03-11T00:00:00Z,WTI,20.968,2e-4,9e-4,0.0064,-0.0153,10
2021-03-12T00:00:00Z,WTI,-4.86,2e-4,0.0075,0.0071,-0.0102,34.8637
2021-03-13T00:00:00Z,WTI,10.369,3e-4,0.0058,0.0089,0.0107,61.5226
2021-03-16T00:00:00Z,WTI,-35.585,1e-4,0.001,0.006,-0.0061,22.6667
2021-03-17T00:00:00Z,WTI,21.573,2e-4,0.0024,0.0036,-0.0277,20.6269
2021-03-18T00:00:00Z,WTI,-51.688,1e-4,0,0.004,-0.0049,0
2021-03-19T00:00:00Z,WTI,-50.794,1e-4,0,0,0,0
2021-03-20T00:00:00Z,WTI,23.993,3e-4,0.0069,0.026,-0.0498,27.2875
2021-03-23T00:00:00Z,WTI,-50.134,1e-4,0,0,0,0
2021-03-24T00:00:00Z,WTI,-32.973,1e-4,0.0016,0.0016,5e-4,53.9063
2021-03-25T00:00:00Z,WTI,-15.532,2e-4,0,0.0014,-0.0025,0
2021-03-26T00:00:00Z,WTI,34.05,3e-4,0.0132,0.0095,0.008,54.5836
2021-03-27T00:00:00Z,WTI,1.058,2e-4,7e-4,7e-4,0.0073,88.4817
2021-03-30T00:00:00Z,WTI,45.313,3e-4,0.0147,0.0086,0.0119,57.3212
2021-03-31T00:00:00Z,WTI,-33.333,1e-4,0,0.001,-0.0016,0
2021-04-01T00:00:00Z,WTI,-1.285,1e-4,0.0012,0.003,-0.0049,24.7423
2021-03-02T00:00:00Z,SD,-4.059,2e-4,0.0108,0.001,0.0234,91.9861
2021-03-03T00:00:00Z,SD,23.916,3e-4,0.0241,6e-4,0.0477,94.5181
2021-03-04T00:00:00Z,SD,46.827,5e-4,0.0087,0.0387,-0.1196,19.2931
2021-03-05T00:00:00Z,SD,-6.137,2e-4,0.0019,0.0019,-0.0036,39.3586
2021-03-06T00:00:00Z,SD,-52.899,2e-4,0,0,0,0
2021-03-09T00:00:00Z,SD,-17.423,2e-4,0.0021,0,0.0145,100
2021-03-10T00:00:00Z,SD,-52.381,1e-4,0,0,0,0
2021-03-11T00:00:00Z,SD,-16.36,2e-4,0,0.002,-0.0064,0
2021-03-12T00:00:00Z,SD,6.838,3e-4,0.0041,0.002,-0.0121,32.097
2021-03-13T00:00:00Z,SD,-28.176,2e-4,0.0038,0.0322,-0.0435,22.15
2021-03-16T00:00:00Z,SD,7.692,3e-4,0.0083,0.0186,-0.0273,30.9632
2021-03-17T00:00:00Z,SD,-39.366,1e-4,0.0116,0.005,0.0253,85.6174
2021-03-18T00:00:00Z,SD,-26.966,2e-4,0.0116,0.0023,0.0393,83.36
2021-03-19T00:00:00Z,SD,-26.415,2e-4,0.0155,0.0116,0.0248,67.85
2021-03-20T00:00:00Z,SD,-25.996,2e-4,0,0,0,0
2021-03-21T00:00:00Z,SD,-75.047,9e-4,0.0018,0,0.0018,100
2021-03-23T00:00:00Z,SD,-12.666,2e-4,0.0043,0.0199,-0.0212,17.6991
2021-03-24T00:00:00Z,SD,-0.377,3e-4,0.0106,0.0172,-0.0265,37.9254
2021-03-25T00:00:00Z,SD,-36.782,2e-4,0.003,0,0.0477,100
2021-03-26T00:00:00Z,SD,20,3e-4,0,0,0,0
2021-03-27T00:00:00Z,SD,-24.719,2e-4,0,0,0,0
2021-03-30T00:00:00Z,SD,0.374,3e-4,0.004,0,0.0137,100
2021-03-31T00:00:00Z,SD,-37.03,1e-4,0,0,0,0
2021-04-01T00:00:00Z,SD,33.458,3e-4,0.0172,0.0147,-0.0085,45.0772
2021-03-02T00:00:00Z,AUD,34.726,0.0015,0,0,0,0
2021-03-03T00:00:00Z,AUD,21.037,0.0013,0,0,0,0
2021-03-04T00:00:00Z,AUD,19.157,0.0013,0,0,0,0
2021-03-05T00:00:00Z,AUD,26.437,0.0014,0,0,0,0
2021-03-06T00:00:00Z,AUD,23.093,0.0018,0,0,0,0
2021-03-07T00:00:00Z,AUD,-85.219,0.0023,0,0,0,0
2021-03-09T00:00:00Z,AUD,21.065,0.0013,0,0,0,0
2021-03-10T00:00:00Z,AUD,-8.511,0.001,0,0,0,0
2021-03-11T00:00:00Z,AUD,-17.364,9e-4,0,0,0,0
2021-03-12T00:00:00Z,AUD,31.206,0.0015,0,0,0,0
2021-03-13T00:00:00Z,AUD,-13.282,0.0011,0,0,0,0
2021-03-14T00:00:00Z,AUD,-85.049,0.0023,0,0,0,0
2021-03-15T00:00:00Z,AUD,-88.006,0.0031,0,0,0,0
2021-03-16T00:00:00Z,AUD,24.498,0.0014,0,0,0,0
2021-03-17T00:00:00Z,AUD,-18.64,8e-4,0,0,0,0
2021-03-18T00:00:00Z,AUD,40.262,0.0019,0,0,0,0
2021-03-19T00:00:00Z,AUD,18.491,0.0012,0,0,0,0
2021-03-20T00:00:00Z,AUD,-12.919,0.0012,0,0,0,0
2021-03-21T00:00:00Z,AUD,-87.985,0.0018,0,0,0,0
2021-03-22T00:00:00Z,AUD,-72.937,0.007,0,0,0,0
2021-03-23T00:00:00Z,AUD,41.289,0.0018,0,0,0,0
2021-03-24T00:00:00Z,AUD,33.835,0.0016,0,0,0,0
2021-03-25T00:00:00Z,AUD,-2.374,0.0011,0,0,0,0
2021-03-26T00:00:00Z,AUD,-17.051,8e-4,0,0,0,0
2021-03-27T00:00:00Z,AUD,-14.207,0.001,0,0,0,0
2021-03-28T00:00:00Z,AUD,-88.162,0.002,0,0,0,0
2021-03-29T00:00:00Z,AUD,-76.115,0.0033,0,0,0,0
2021-03-30T00:00:00Z,AUD,15.805,0.0013,0,0,0,0
2021-03-31T00:00:00Z,AUD,-10.494,8e-4,0,0,0,0
2021-04-01T00:00:00Z,AUD,-1.306,8e-4,0,0,0,0
2021-04-02T00:00:00Z,PX,21.553,6e-4,0,0,0,0
2021-04-03T00:00:00Z,PX,51.309,0.0038,0,0,0,0
2021-04-04T00:00:00Z,PX,-71.648,0.002,0,0,0,0
2021-04-05T00:00:00Z,PX,-57.509,0.0084,0,0,0,0
2021-04-06T00:00:00Z,PX,51.018,0.0017,0,0,0,0
2021-04-07T00:00:00Z,PX,35.214,7e-4,0,0,0,0
2021-04-08T00:00:00Z,PX,21.084,6e-4,0,0,0,0
2021-04-09T00:00:00Z,PX,35.268,7e-4,0.0081,0.0013,0.0253,86.6109
2021-04-10T00:00:00Z,PX,32.243,8e-4,0,0,0,0
2021-04-11T00:00:00Z,PX,-71.864,0.0013,0,0,0,0
2021-04-12T00:00:00Z,PX,-57.832,0.0054,0,0,0,0
2021-04-13T00:00:00Z,PX,39.96,7e-4,0,0,0,0
2021-04-14T00:00:00Z,PX,56.768,0.0012,0,0,0,0
2021-04-15T00:00:00Z,PX,33.023,7e-4,0,0,0,0
2021-04-16T00:00:00Z,PX,35.673,7e-4,0.0015,0,0.0345,100
2021-04-17T00:00:00Z,PX,25.482,7e-4,0,0,0,0
2021-04-18T00:00:00Z,PX,-72.925,0.0014,0,0,0,0
2021-04-19T00:00:00Z,PX,-59.102,0.0057,0,0,0,0
2021-04-20T00:00:00Z,PX,-4.648,5e-4,0,0,0,0
2021-04-21T00:00:00Z,PX,26.53,6e-4,0,0,0,0
2021-04-22T00:00:00Z,PX,29.916,6e-4,0,0,0,0
2021-04-23T00:00:00Z,PX,26.412,5e-4,0,0,0,0
2021-04-24T00:00:00Z,PX,43.122,9e-4,0,0,0,0
2021-04-25T00:00:00Z,PX,-72.93,0.0011,0,0,0,0
2021-04-26T00:00:00Z,PX,-59.427,0.0051,0,0,0,0
2021-04-27T00:00:00Z,PX,29.468,6e-4,0,0,0,0
2021-04-28T00:00:00Z,PX,26,5e-4,0,0,0,0
2021-04-29T00:00:00Z,PX,22.105,5e-4,0,0,0,0
2021-04-30T00:00:00Z,PX,25.883,5e-4,0,0,0,0
2021-05-01T00:00:00Z,PX,6.838,6e-4,0,0,0,0
2021-04-02T00:00:00Z,CHS,-20.172,1e-4,0.0091,0.0249,-0.0257,25.3406
2021-04-03T00:00:00Z,CHS,-46.384,3e-4,0.0089,0.0215,-0.0145,27.4096
2021-04-06T00:00:00Z,CHS,-46.384,1e-4,0.0089,0.0215,-0.0143,27.5076
2021-04-07T00:00:00Z,CHS,-46.384,1e-4,0.0089,0.0215,-0.0143,27.5076
2021-04-08T00:00:00Z,CHS,85.714,9e-4,0.0254,0.025,-0.0111,48.7025
2021-04-09T00:00:00Z,CHS,-27.587,1e-4,0.0155,0.0272,-0.0189,33.6585
2021-04-10T00:00:00Z,CHS,-27.862,1e-4,0.0273,0.0211,-0.0042,46.5207
2021-04-13T00:00:00Z,CHS,-51.908,1e-4,0.0089,0.0215,-0.0143,27.5076
2021-04-14T00:00:00Z,CHS,-51.908,1e-4,0.009,0.0215,-0.0142,27.5915
2021-04-15T00:00:00Z,CHS,-27.027,1e-4,0.0137,0.015,-0.0024,47.2345
2021-04-16T00:00:00Z,CHS,-27.308,1e-4,0.0228,0.0145,0.0034,53.1612
2021-04-17T00:00:00Z,CHS,-51.351,1e-4,0.0089,0.0215,-0.0143,27.5076
2021-04-20T00:00:00Z,CHS,-2.662,1e-4,0.042,0.0168,0.0252,72.4225
2021-04-21T00:00:00Z,CHS,17.5,1e-4,0.036,0.002,0.0306,95.1498
2021-04-22T00:00:00Z,CHS,-27.82,1e-4,0.0288,0,0.0142,100
2021-04-23T00:00:00Z,CHS,-4.478,1e-4,0.0255,0,0.0249,100
2021-04-24T00:00:00Z,CHS,-28.624,1e-4,0.0327,0.0065,0.0128,83.4184
2021-04-27T00:00:00Z,CHS,-28.89,1e-4,0,0,0,0
2021-04-28T00:00:00Z,CHS,15.624,1e-4,0.0224,0.0087,0.0199,73.1111
2021-04-29T00:00:00Z,CHS,-29.152,1e-4,0.026,0.0104,0.0077,71.4286
2021-04-30T00:00:00Z,CHS,14.374,1e-4,0.026,0.0169,0.0094,57.1734
2021-05-01T00:00:00Z,CHS,-30.182,1e-4,0,0,0,0
2021-04-02T00:00:00Z,AGM,26.468,0.0015,0.0013,0.001,0.0531,78.95
2021-04-03T00:00:00Z,AGM,-75.551,0.0011,6e-4,6e-4,7e-4,60.8696
2021-04-06T00:00:00Z,AGM,-23.835,0.0015,0.001,7e-4,0.0032,57.7465
2021-04-07T00:00:00Z,AGM,29.193,0.0015,9e-4,0.0017,-0.0341,31.2718
2021-04-08T00:00:00Z,AGM,37.337,0.0017,0.0016,0.003,-0.0257,41.057
2021-04-09T00:00:00Z,AGM,46.878,0.0021,0.0028,0.002,0.052,61.6524
2021-04-10T00:00:00Z,AGM,36.203,0.0021,0.0011,0.0021,-0.029,37.1507
2021-04-13T00:00:00Z,AGM,52.137,0.0023,0.0013,0.0016,-0.0146,45.0958
2021-04-14T00:00:00Z,AGM,29.949,0.0018,7e-4,0.0014,-0.0356,25.3213
2021-04-15T00:00:00Z,AGM,37.188,0.0018,0.0013,0.001,0.0099,54.7332
2021-04-16T00:00:00Z,AGM,41.085,0.0019,0.001,0.0011,0.01,55.0159
2021-04-17T00:00:00Z,AGM,40.95,0.0023,9e-4,9e-4,0.0044,52.956
2021-04-20T00:00:00Z,AGM,55.364,0.0029,7e-4,7e-4,0.0026,52.3129
2021-04-21T00:00:00Z,AGM,51.701,0.0024,0.0073,0.0073,0.0034,53.1438
2021-04-22T00:00:00Z,AGM,47.059,0.0022,0.01,0.0176,-0.034,32.6746
2021-04-23T00:00:00Z,AGM,47.431,0.0021,0.0031,0,0.0305,100
2021-04-24T00:00:00Z,AGM,51.654,0.003,0.0147,0.0169,-9e-4,49.8146
2021-04-27T00:00:00Z,AGM,51.601,0.0027,0.011,0.0095,0.0071,54.0682
2021-04-28T00:00:00Z,AGM,39.323,0.0019,0.016,0.0034,0.055,80.557
2021-04-29T00:00:00Z,AGM,38.296,0.0018,0.0039,5e-4,0.0215,79.5756
2021-04-30T00:00:00Z,AGM,44.685,0.0019,0.0112,0.0033,0.0957,78.9314
2021-05-01T00:00:00Z,AGM,31.639,0.0026,0.0135,0.0087,0.0341,60.6013
2021-04-02T00:00:00Z,FOR,23.45,0.002,0.0132,0.036,-0.2888,26.0288
2021-04-03T00:00:00Z,FOR,-28.889,0.0042,0.0103,0.0392,-0.2655,19.4527
2021-04-04T00:00:00Z,FOR,-97.751,5e-4,0.0088,0.0354,-0.013,19.9095
2021-04-06T00:00:00Z,FOR,-52.737,0.0012,0.0125,0.0368,-0.1548,26.0736
2021-04-07T00:00:00Z,FOR,4.807,0.0015,0.0113,0.0348,-0.2571,25.1536
2021-04-08T00:00:00Z,FOR,18.092,0.0018,0.0102,0.0382,-0.3182,22.4641
2021-04-09T00:00:00Z,FOR,19.092,0.0018,0.0106,0.0342,-0.3075,23.0346
2021-04-10T00:00:00Z,FOR,12.631,0.002,0.0108,0.0363,-0.2985,23.321
2021-04-11T00:00:00Z,FOR,-95.599,7e-4,0.0308,0.0253,0.0052,54.8617
2021-04-12T00:00:00Z,FOR,-97.773,9e-4,0.0087,0.0362,-0.0134,19.3764
2021-04-13T00:00:00Z,FOR,30.582,0.002,0.0116,0.0365,-0.3395,22.7938
2021-04-14T00:00:00Z,FOR,17.428,0.0019,0.0105,0.0373,-0.3383,21.1195
2021-04-15T00:00:00Z,FOR,3.347,0.0015,0.01,0.0385,-0.3278,19.4541
2021-04-16T00:00:00Z,FOR,39.698,0.0023,0.0099,0.0359,-0.3501,23.5892
2021-04-17T00:00:00Z,FOR,34.321,0.0025,0.0114,0.0389,-0.3611,22.1577
2021-04-18T00:00:00Z,FOR,-97.824,3e-4,0.0123,0.016,-0.0018,43.4629
2021-04-20T00:00:00Z,FOR,-32.787,0.001,0.0108,0.0302,-0.1157,28.0926
2021-04-21T00:00:00Z,FOR,13,0.0015,0.0105,0.0094,0,0
2021-04-22T00:00:00Z,FOR,17.552,0.0016,0.0195,0.0187,8e-4,50.4348
2021-04-23T00:00:00Z,FOR,30.87,0.0018,0.0279,0.0124,0.0341,66.5361
2021-04-24T00:00:00Z,FOR,24.07,0.0021,0.0102,0.0041,0,0
2021-04-25T00:00:00Z,FOR,-95.682,6e-4,0.0166,0.0119,0.0025,58.3333
2021-04-27T00:00:00Z,FOR,38.114,0.0022,0.0126,0.0343,0,0
2021-04-28T00:00:00Z,FOR,14.024,0.0014,0.0186,0.0059,0,0
2021-04-29T00:00:00Z,FOR,33.624,0.0017,0.018,0.024,0,0
2021-04-30T00:00:00Z,FOR,35.484,0.0017,0.0126,0.033,-0.0218,27.4432
2021-05-01T00:00:00Z,FOR,14.024,0.0021,0.0278,0.0191,0.0062,55.0423
2021-04-21T00:00:00Z,INTL,27.275,1e-4,0.0334,0.01,0.0127,76.9072
2021-04-22T00:00:00Z,INTL,22.725,1e-4,0.0223,0.0095,0.007,70.0565
2021-04-02T00:00:00Z,STAR,-17.241,1e-4,0.0242,0.0051,0.031,82.4056
2021-04-03T00:00:00Z,STAR,-72.058,1e-4,0.0073,0.0218,-0.0071,25.0859
2021-04-06T00:00:00Z,STAR,39.473,4e-4,0.0046,0.0018,0.0092,69.3416
2021-04-07T00:00:00Z,STAR,-44.497,1e-4,0.0438,0.0034,0.0406,95.1116
2021-04-08T00:00:00Z,STAR,66.102,4e-4,0.0027,0,0.017,100
2021-04-09T00:00:00Z,STAR,65,4e-4,0.0054,3e-4,0.0455,94.4393
2021-04-10T00:00:00Z,STAR,-74.026,0,0.0369,0.0348,0.001,51.4644
2021-04-13T00:00:00Z,STAR,-48.276,1e-4,0.0313,0.0049,0.0182,79.1022
2021-04-14T00:00:00Z,STAR,86.667,0.0011,0.0477,0.0038,0.4351,92.9115
2021-04-15T00:00:00Z,STAR,-54.372,1e-4,0.0607,0.004,0.0524,95.273
2021-04-16T00:00:00Z,STAR,14.666,2e-4,0.0356,0.0096,0.0602,80.2173
2021-04-17T00:00:00Z,STAR,-6.977,1e-4,0.0436,0.0044,0.0635,92.2366
2021-04-20T00:00:00Z,STAR,-76.654,0,0.0046,0.0046,0,50
2021-04-21T00:00:00Z,STAR,13.334,1e-4,0.0388,0.0056,0.0799,88.0068
2021-04-22T00:00:00Z,STAR,-30.419,1e-4,0.0311,0.0086,0.0297,75.0396
2021-04-23T00:00:00Z,STAR,-30.075,1e-4,0.0315,0,0.0185,100
2021-04-24T00:00:00Z,STAR,-7.117,1e-4,0,0,0,0
2021-04-25T00:00:00Z,STAR,-76.779,3e-4,0,0,0,0
2021-04-27T00:00:00Z,STAR,-30.855,1e-4,0.0225,0.0056,0.0085,80.1394
2021-04-28T00:00:00Z,STAR,-8.488,1e-4,0.0172,0.0141,0.0164,62.3679
2021-04-29T00:00:00Z,STAR,-54.074,0,0.0148,0.0347,-0.0115,35.9813
2021-04-30T00:00:00Z,STAR,-7.806,1e-4,0.0208,0,0.0225,100
